web-scraper-order;web-scraper-start-url;URL;URL-href;Title;Date
1685308775-3594;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=335;"Angela Merkel: ""Pandemie darf nie Vorwand sein, demokratische Prinzipien auszuhebeln""";https://www.zeit.de/politik/ausland/2020-07/angela-merkel-europaparlament-ratspraesidentschaft-klimawandel-coronavirus-wirtschaft;Pandemie darf nie Vorwand sein, demokratische Prinzipien auszuhebeln;08.07.2020
1685308778-3595;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=335;Temperaturanstieg: Nord- und Ostsee haben sich deutlich erwärmt;https://www.zeit.de/wissen/umwelt/2020-07/temperaturanstieg-ostsee-nordsee-erwaermung-oberflaechentemperatur-klimaschutz;Nord- und Ostsee haben sich deutlich erwärmt;08.07.2020
1685308781-3596;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=335;Ökologische Wirtschaftsmodelle: Es geht auch anders;https://www.zeit.de/2020/29/oekologische-wirtschaftsmodelle-wachstum-konsum-corona-krise;Geht es auch anders?;08.07.2020
1685308785-3597;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=335;Artensterben: Zahl der Schmetterlinge merkbar rückläufig;https://www.zeit.de/wissen/umwelt/2020-07/artensterben-schmetterlinge-aussterben-tagpfauenauge-kohlweissling;Zahl der Schmetterlinge merkbar rückläufig;09.07.2020
1685308788-3598;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=335;Klimawandel: Warum sich der Schnee auf einem Alpengletscher rosa färbt;https://www.zeit.de/zett/2020-07/warum-sich-der-schnee-auf-einem-alpen-gletscher-rosa-faerbt;Warum sich der Schnee auf einem Alpengletscher rosa färbt;09.07.2020
1685308791-3599;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=335;Hakle: Das lukrative Geschäft mit dem Toilettenpapier;https://www.zeit.de/wirtschaft/unternehmen/2020-07/hakle-toilettenpapier-unternehmen;Das lukrative Geschäft mit dem Toilettenpapier;10.07.2020
1685308794-3600;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=335;White Privilege: Unsere Schuld;https://www.zeit.de/2020/29/white-privilege-george-floyd-immanuel-kant-toennies-arbeitsbedingungen;Was ist unsere Schuld?;08.07.2020
1685308800-3601;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=334;Krankheitsüberträger: So gefährlich sind Zecken;https://www.zeit.de/wissen/2020-07/krankheitsuebertraeger-zecken-gefahr-schutz-borreliose-faq;So gefährlich sind Zecken;11.07.2020
1685308803-3602;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=334;Gerd Müller • Das Beste aus Z+: Peinlich erfolgreich;https://www.zeit.de/2020/29/gerd-mueller-bundesentwicklungsminister-lieferkettengesetz-entwicklungspolitik;Peinlich erfolgreich;08.07.2020
1685308806-3603;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=334;Corona-Krise: Sebastian Kurz knüpft Zustimmung zu EU-Hilfspaket an Bedingungen;https://www.zeit.de/politik/ausland/2020-07/corona-krise-sebastian-kurz-eu-hilfspaket-bedingungen-oesterreich;Sebastian Kurz knüpft Zustimmung zu EU-Hilfspaket an Bedingungen;12.07.2020
1685308809-3604;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=334;Asteroidenabwehr: Kawumm!;https://www.zeit.de/2020/29/asteroidenabwehr-geologie-forschung-abwehrsonden-dydimos;Kawumm!;08.07.2020
1685308815-3606;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=334;Die Kordillere der Träume: Wenn die Natur politisch ist;https://www.zeit.de/kultur/film/2020-07/die-kordillere-der-traeume-patricio-guzman-dokumentation-chile-militaerdiktatur;Wenn die Natur politisch ist;14.07.2020
1685308818-3607;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=334;US-Wahlkampf: Joe Biden will entschieden gegen Klimawandel vorgehen;https://www.zeit.de/politik/ausland/2020-07/us-wahlkampf-joe-biden-klimawandel-donald-trump;Joe Biden will entschieden gegen Klimawandel vorgehen;14.07.2020
1685308821-3608;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=334;"Wolfgang Schäuble und Jens Spahn: ""Er hat den Willen zur Macht""";https://www.zeit.de/2020/30/wolfgang-schaeuble-jens-spahn-corona-cdu-kanzlerkandidat;"Er hat den Willen zur Macht – ""Ich schätze  Schäubles Rat""";15.07.2020
1685308837-3609;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=334;Klimawandel: Weltweiter Methanausstoß steigt auf Rekordwert;https://www.zeit.de/wissen/umwelt/2020-07/treibhausgas-methan-klimawandel-us-studien-corona-krise;Weltweiter Methanausstoß steigt auf Rekordwert;15.07.2020
1685308841-3610;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=334;EU-Klimapolitik: Es könnte heiß werden;https://www.zeit.de/2020/30/eu-klimapolitik-kritik-corona-rettungspaket-jean-jouzel;Es könnte heiß werden;15.07.2020
1685308849-3611;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=333;Berge in Europa: Ich bin's, die Zugspitze, erkennst du mich?;https://www.zeit.de/2020/29/berge-europa-alpen-zugspitze-montblanc-matterhorn;Erkenne die Kurve;10.07.2020
1685308852-3612;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=333;Amazonas: Brasilien will Zerstörung des Regenwaldes beschränken;https://www.zeit.de/wissen/umwelt/2020-07/amazonas-brasilien-regenwald-zerstoerung-abholzung-waldbraende;Brasilien will Zerstörung des Regenwaldes beschränken;16.07.2020
1685308855-3613;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=333;Ausbildung in Hamburg: Wie man die passende Lehrstelle findet;https://www.zeit.de/hamburg/2020-07/ausbildung-hamburg-auszubildende-bewerbungszeitraum-erweiterung;Wie man die passende Lehrstelle findet;16.07.2020
1685308871-3614;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=333;Klimawandel: Hitze in Sibirien laut Forschern menschengemacht;https://www.zeit.de/wissen/2020-07/sibirien-hitze-klimawandel-wetterphaenomen-klimaforschung-andrew-ciavarella;Hitze in Sibirien laut Forschern menschengemacht;16.07.2020
1685308875-3615;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=333;"Otmar Issing: ""Das ist ein Tabubruch""";https://www.zeit.de/2020/30/otmar-issing-geldpolitik-ezb-corona-krise-wiederaufbaufonds;Das ist ein Tabubruch;15.07.2020
1685308878-3616;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=333;"EU-Ratspräsidentschaft: ""Ich hoffe sehr, dass Deutschland erneut vorangeht""";https://www.zeit.de/politik/ausland/2020-07/eu-ratspraesidentschaft-deutschland-klimakrise-klimawandel-coronavirus;Ich hoffe sehr, dass Deutschland erneut vorangeht;17.07.2020
1685308894-3617;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=333;Klimawandel: Fast jede zweite Gebirgspflanze in Deutschland gefährdet;https://www.zeit.de/wissen/umwelt/2020-07/klimawandel-gebirgspflanzen-bundesregierung-anfrage-gruene;Fast jede zweite Gebirgspflanze in Deutschland gefährdet;17.07.2020
1685308898-3618;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=333;Eichenprozessionsspinner: Die Invasion der Giftraupen;https://www.zeit.de/wissen/umwelt/2020-07/eichenprozessionsspinner-gift-raupen-haare-allergie-sommer-biologie;Die Invasion der Giftraupen;18.07.2020
1685308901-3619;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=333;Wirtschaftswachstum: Wir müssen unsere Ziele neu denken;https://www.zeit.de/wirtschaft/2020-07/wirtschaftswachstum-bip-oekonomie-innovation-fortschritt-klimaschutz;Wir müssen unsere Ziele neu denken;19.07.2020
1685308904-3620;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=333;Bundesheer: Von Freunden umzingelt;https://www.zeit.de/2020/30/bundesheer-oesterreich-sparpolitik-streitkraefte;Wozu abwehrbereit?;19.07.2020
1685308910-3621;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=332;Kampfjets für die Schweiz: Ernstfall am Himmel;https://www.zeit.de/2020/30/kampfjets-schweiz-armee-luftabwehr;Ernstfall am Himmel;20.07.2020
1685308913-3622;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=332;Angst: Furchtlosigkeit im Kopf;https://www.zeit.de/2020/30/angst-gedanken-verzweiflung-furchtlosigkeit-reflexion;Furchtlosigkeit im Kopf;15.07.2020
1685308916-3623;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=332;Klimawandel: So machen Sie Ihren Garten klimafit;https://www.zeit.de/wissen/umwelt/2020-07/klimawandel-pflanzen-balkon-garten-trockenheit-schutz-wasser;So machen Sie Ihren Garten klimafit;20.07.2020
1685308919-3624;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=332;Klimawandel: Eisbären könnten bis 2100 ausgestorben sein;https://www.zeit.de/wissen/umwelt/2020-07/klimawandel-eisbaeren-aussterben-arktis-erwaermung;Eisbären könnten bis 2100 ausgestorben sein;21.07.2020
1685308922-3625;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=332;"Wasserstand in Deutschland: ""Der tropfende Wasserhahn ist nicht so schlimm""";https://www.zeit.de/wissen/umwelt/2020-07/wasserstand-deutschland-trockenheit-grundwasser-klimawandel;Der tropfende Wasserhahn ist nicht so schlimm;21.07.2020
1685308925-3626;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=332;Coronavirus: Unternehmen in Deutschland kommen besser durch die Krise als anderswo;https://www.zeit.de/wirtschaft/unternehmen/2020-07/coronavirus-deutsche-unternehmen-finanzhilfen-wirtschaftskrise;Unternehmen in Deutschland kommen besser durch die Krise als anderswo;21.07.2020
1685308928-3627;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=332;20XX: Vornüber in die Finsternis;https://www.zeit.de/kultur/literatur/2020-07/20xx-philipp-roeding-near-future-roman;Vornüber in die Finsternis;22.07.2020
1685308932-3628;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=332;Coronavirus: Das Warten auf die rettende Impfung;https://www.zeit.de/2020/31/coronavirus-impstoff-versuche-brasilien;Die Welt-Impfung;22.07.2020
1685308935-3629;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=332;Klimaneutralität:  Die Gretafrage;https://www.zeit.de/wirtschaft/2020-07/co2-klimaneutral-unternehmen-engagement-erderwaermung;Die Gretafrage;24.07.2020
1685308938-3630;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=332;Portland: Der letzte Weg zur Wiederwahl;https://www.zeit.de/politik/ausland/2020-07/donald-trump-usa-wahl-taktik-portland-bundespolizisten;Der letzte Weg zur Wiederwahl;25.07.2020
1685308944-3631;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=331;Sibirien: Höchsttemperatur in kältester Stadt der Erde;https://www.zeit.de/wissen/umwelt/2020-07/sibirien-hitzewelle-temperaturrekord-klimawandel-wmo;Höchsttemperatur in kältester Stadt der Erde;25.07.2020
1685308947-3632;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=331;Kirschernte: Oh, du liebe Kirsche;https://www.zeit.de/2020/31/kirschernte-fraenkische-schweiz-technologie-landwirtschaft;Oh, du liebe Kirsche;25.07.2020
1685308950-3633;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=331;Plastikverbot: Das letzte Aufbäumen von Plastik;https://www.zeit.de/2020/31/plastikverbot-einwegplastik-umweltschutz-klimawandel-pfand;Nicht von Pappe;22.07.2020
1685308953-3634;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=331;"Monique Pool: ""Kein Faultier will kuscheln""";https://www.zeit.de/wissen/2020-07/monique-pool-faultiere-rettungsstation-suriname-artenschutz-biologie;Kein Faultier will kuscheln;25.07.2020
1685308956-3635;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=331;Tourismus: Venedig, aber anders;https://www.zeit.de/entdecken/reisen/2020-07/tourismus-venedig-zukunft-wasser-klimaforschung-universitaet;Venedig, aber anders;26.07.2020
1685308960-3636;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=331;Coronavirus in Österreich: Virologische Detektei;https://www.zeit.de/2020/31/agentur-gesundheit-ernaehrungssicherheit-ages-coronavirus-massnahmen;Virologische Detektei;27.07.2020
1685308963-3637;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=331;Arbeitsbedingungen: Homeoffice ist, was der Chef daraus macht;https://www.zeit.de/arbeit/2020-07/arbeitsbedingungen-homeoffice-coronavirus-arbeitgeber;Homeoffice ist, was der Chef daraus macht;27.07.2020
1685308966-3638;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=331;Waldschäden: Schadholzeinschlag in Wäldern nimmt deutlich zu;https://www.zeit.de/wissen/umwelt/2020-07/waldschaeden-klimawandel-trockenheit-schaedlinge-waldsterben;Schadholzeinschlag in Wäldern nimmt deutlich zu;27.07.2020
1685308969-3639;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=331;"Kering: ""Das ist alles nur ein Anfang""";https://www.zeit.de/2020/31/kering-marie-claire-daveu-luxus-gucci-nachhaltigkeit;Das ist alles nur ein Anfang;22.07.2020
1685308972-3640;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=331;Tourismus: Vom Rebellen zum Reiseleiter;https://www.zeit.de/2020/31/tourismus-harald-friedl-nachhaltigkeit-ehtik;Vom Rebellen zum Vermittler;22.07.2020
1685308978-3641;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=330;China: Konkurrent? Gegner? Feind?;https://www.zeit.de/politik/ausland/2020-07/china-weltmacht-diplomatie-xi-jinping-donald-trump-europa-corona-krise;;28.07.2020
1685308981-3642;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=330;Homeoffice: Heimarbeiter in den Alpen;https://www.zeit.de/2020/31/homeoffice-schweiz-alpen-klimawandel;Heimarbeiter in den Alpen;28.07.2020
1685308984-3643;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=330;Artensterben: Bestände wandernder Süßwasserfische gehen massiv zurück;https://www.zeit.de/wissen/umwelt/2020-07/artensterben-wandernde-suesswasserfische-bestandsrueckgang-wwf-klimawandel-umweltverschmutzung;Bestände wandernder Süßwasserfische gehen massiv zurück;28.07.2020
1685308987-3644;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=330;WWF: Drei Milliarden tote und vertriebene Tiere nach Bränden in Australien;https://www.zeit.de/wissen/umwelt/2020-07/wwf-australien-buschbraende-tiere-getoetet-vertrieben-lebensraum-tierschutz;Drei Milliarden tote und vertriebene Tiere nach Bränden in Australien;28.07.2020
1685308990-3645;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=330;Lateinamerika: Mehr als 200 Umweltschützer weltweit getötet;https://www.zeit.de/wissen/umwelt/2020-07/lateinamerika-morde-umweltschuetzer-bericht-global-witness-kolumbien;Mehr als 200 Umweltschützer weltweit getötet;29.07.2020
1685308993-3646;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=330;Kurzstreckenflüge: Das Ende der Inlandsflüge?;https://www.zeit.de/mobilitaet/2020-07/kurzstreckenfluege-corona-pandemie-klimaschutz-lufthansa-billigairlines-inlandsfluege;Das Ende der Inlandsflüge?;31.07.2020
1685308996-3647;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=330;Konsequenz: Wie ich vom Reden ins Handeln komme;https://www.zeit.de/zeit-wissen/2020/04/konsequenz-aktionismus-reden-handlungen-umsetzung-disziplin;Wie ich vom Reden ins Handeln komme;31.07.2020
1685308999-3648;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=330;Wissenschaft: Auch Wissenschaftler irren;https://www.zeit.de/2020/32/wissenschaft-forschung-erkenntnisse-widerspruch-zweifel;Nichts ist in Stein gemeißelt;29.07.2020
1685309002-3649;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=330;"Nikil Mukerji: ""Vergnügungsreisen halte ich für ethisch problematisch""";https://www.zeit.de/entdecken/reisen/2020-07/nikil-mukerji-risikoethik-coronavirus-risikogebiete-moral;Vergnügungsreisen halte ich für ethisch problematisch;31.07.2020
1685309005-3650;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=330;News Corp: Sohn von Rupert Murdoch verlässt Medienkonzern im Streit;https://www.zeit.de/wirtschaft/unternehmen/2020-08/news-corp-james-murdoch-rupert-murdoch;Sohn von Rupert Murdoch verlässt Medienkonzern im Streit;01.08.2020
1685309029-3652;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=329;Waldbrände in Sibirien: Feuer, wo Eis sein sollte;https://www.zeit.de/wissen/2020-07/waldbraende-sibirien-russland-hitzewelle-klimawandel-polarkreis-permafrost-arktis;Feuer, wo Eis sein sollte;01.08.2020
1685309032-3653;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=329;Taiwan: Sollen wir diese Flagge zeigen?;https://www.zeit.de/2020/32/taiwan-anerkennung-china-demokratie-solidartitaet-moral;Sollen wir diese Flagge zeigen?;29.07.2020
1685309035-3654;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=329;Wirecard-Betrug: Libertäre Trickster;https://www.zeit.de/2020/32/wirecard-betrug-bilanzskandal-finanzbranche-geld;Geld und Gier;29.07.2020
1685309039-3655;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=329;Astronomie und Umwelt: Warum die Motte ins Licht fliegt;https://www.zeit.de/wissen/umwelt/2020-07/astronomie-licht-anziehung-insekten-dunkelheit;Warum die Motte ins Licht fliegt;02.08.2020
1685309048-3658;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=329;Wahlalter: Die Reifeprüfung;https://www.zeit.de/politik/deutschland/2020-08/wahlalter-16-aktivismus-klimawandel-politisches-engagement-reife-5vor8;;05.08.2020
1685309051-3659;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=329;Peng!-Kollektiv: Wie die Wirtschaftselite hinter den Kulissen spricht;https://www.zeit.de/kultur/kunst/2020-08/peng-kollektiv-streich-gefaelschtes-bundesamt-grosskonzerne-klimawandel-aktivismus;Wie die Wirtschaftselite hinter den Kulissen spricht;05.08.2020
1685309054-3660;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=329;Frankreich: Kampf gegen die tödliche Hitze;https://www.zeit.de/politik/ausland/2020-08/frankreich-hitze-klima-brunnen-fahrverbot-sozialarbeit;Kampf gegen die tödliche Hitze;05.08.2020
1685309063-3662;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=328;Umweltkatastrophe: Havarierter Frachter vor Mauritius verliert Öl;https://www.zeit.de/gesellschaft/zeitgeschehen/2020-08/umweltkatastrophe-mauritius-schiffsunglueck-oel;Havarierter Frachter vor Mauritius verliert Öl;07.08.2020
1685309066-3663;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=328;Grünes Gewissen: Warum klimaneutrale Produkte nicht immer so umweltfreundlich sind, wie sie klingen;https://www.zeit.de/zett/2020-08/warum-klimaneutrale-produkte-nicht-zwangslaeufig-so-umweltfreundlich-sind-wie-sie-klingen-umweltschutz-greenwashing-klima;Warum klimaneutrale Produkte nicht immer so umweltfreundlich sind, wie sie klingen;08.08.2020
1685309069-3664;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=328;Schlauchboot: Sie paddeln sich frei;https://www.zeit.de/kultur/2020-08/schlauchboot-trend-sommer-corona-pandemie-freizeit;Sie paddeln sich frei;08.08.2020
1685309072-3665;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=328;Ostsee: See in Not;https://www.zeit.de/2020/33/ostsee-thilo-maack-till-backhaus-meeresverschmutzung;See in Not;05.08.2020
1685309075-3666;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=328;Mauritius: UN versprechen Hilfe bei Ölkatastrophe;https://www.zeit.de/wissen/umwelt/2020-08/mauritius-oelkatastrophe-un-hilfe-umwelt;UN versprechen Hilfe bei Ölkatastrophe;09.08.2020
1685309079-3667;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=328;"Dürre: ""Wo ist mein Wasser?""";https://www.zeit.de/2020/33/duerre-trockenheit-landwirtschaft-wasserversorgung-deutschland;Wo ist mein Wasser?;05.08.2020
1685309083-3668;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=328;Trockenheit: Die Wettervorhersage;https://www.zeit.de/2020/33/trockenheit-waldsterben-wasserversorgung-duerre-thueringen;Die Wettervorhersage;05.08.2020
1685309086-3669;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=328;Blendschutz für den Laptop: Blendende Aussichten;https://www.zeit.de/digital/2020-07/blendschutz-laptop-homeoffice-koolt-screenshade-icap-sonvis-displayschutzfolie;Blendende Aussichten;10.08.2020
1685309089-3670;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=328;"Olaf Scholz: ""Ich will gewinnen""";https://www.zeit.de/politik/deutschland/2020-08/olaf-scholz-kanzlerkandidatur-spd-livestream;Ich will gewinnen;10.08.2020
1685309095-3671;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=327;Wasserversorgung: Gemeinden in Rheinland-Pfalz mahnen zum Wassersparen;https://www.zeit.de/wissen/umwelt/2020-08/wasserversorgung-rheinland-pfalz-wassersparen-trockenheit;Gemeinden in Rheinland-Pfalz mahnen zum Wassersparen;10.08.2020
1685309098-3672;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=327;Dürre: Gegen den Trockenstress;https://www.zeit.de/wirtschaft/2020-08/duerre-sommer-hitze-bewaesserung-regen-landwirtschaft-klimawandel;Gegen den Trockenstress;11.08.2020
1685309101-3673;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=327;Kinderbücher über den Klimawandel: Ein Windrad kommt zur Castingshow;https://www.zeit.de/2020/33/kinderbuecher-klimawandel-umweltschutz-spielerisch-bildung-zukunft;Ein Windrad kommt zur Castingshow;05.08.2020
1685309104-3674;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=327;Proteste: Empörungsbereite kennen keinen Spaß;https://www.zeit.de/gesellschaft/2020-08/proteste-kindergarten-cop-film-kino-comedy-satire-kritik;;12.08.2020
1685309108-3675;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=327;Kamala Harris: Sie könnte übernehmen;https://www.zeit.de/2020/34/kamala-harris-vizepraesidentin-joe-biden-wahlkampf-usa;Sie könnte übernehmen;12.08.2020
1685309111-3676;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=327;Wasserverbrauch: Geht Deutschland bald das Trinkwasser aus?;https://www.zeit.de/wirtschaft/2020-08/wasserverbrauch-sommer-corona-hitze-wasserknappheit-versorgung;Geht Deutschland bald das Trinkwasser aus?;12.08.2020
1685309114-3677;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=327;"Krisenkommunikation: ""Wir wussten, dass Dieter Nuhr polarisiert""";https://www.zeit.de/2020/34/krisenkommunikation-dfg-dieter-nuhr-beitrag-wissenschaft;Wir wussten, dass Dieter Nuhr polarisiert;12.08.2020
1685309117-3678;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=327;Joe Biden: Heimlich links;https://www.zeit.de/politik/ausland/2020-08/joe-biden-links-dnc-imagewechsel-us-wahl;Heimlich links;13.08.2020
1685309120-3679;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=327;Hitze: Jetzt eine Klimaanlage kaufen?;https://www.zeit.de/wissen/umwelt/2020-08/hitze-klimaanlage-umweltschutz-klimaschutz-kaelteemmissionen;Jetzt eine Klimaanlage kaufen?;13.08.2020
1685309123-3680;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=327;Hitze: Bäumen helfen, aber richtig;https://www.zeit.de/wissen/umwelt/2020-08/hitze-duerre-baeume-staedte-bewaesserung-giessen-wald-trockenheit;Bäumen helfen, aber richtig;14.08.2020
1685309130-3681;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=326;"Rassismus: ""Ich habe Angst, dass die Polizei auf mich schießt""";https://www.zeit.de/2020/34/rassismus-usa-polizeigewalt-america-first-notenbanken;Ich habe Angst, dass die Polizei mich erschießt;12.08.2020
1685309133-3682;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=326;Klimasensitivität: Ein Update zur Empfindlichkeit der Erde;https://www.zeit.de/2020/34/klimasensitivitaet-erde-klimawandel-erderwaermung-forschung;Der zarte Planet;12.08.2020
1685309136-3683;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=326;"Tijen Onaran: ""Der Job kann morgen weg sein und was bleibt dann von mir?""";https://www.zeit.de/arbeit/2020-08/tijen-onaran-migrationshintergrund-marketing-branding-digitalisierung-sichtbarkeit;Der Job kann morgen weg sein und was bleibt dann von mir?;17.08.2020
1685309139-3684;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=326;US-Demokraten: Jetzt bloß keine katastrophalen Versprecher;https://www.zeit.de/politik/ausland/2020-08/usa-demokraten-parteitag-milwaukee-kandidaten-joe-biden-kamala-harris;Jetzt bloß keine katastrophalen Versprecher;17.08.2020
1685309146-3686;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=326;Nachrichtenpodcast: Die Bauern kämpfen mit dem Klimawandel;https://www.zeit.de/politik/2020-08/deutscher-bauernverband-erntebilanz-klimawandel-nachrichtenpodcast;Die Bauern kämpfen mit dem Klimawandel;18.08.2020
1685309149-3687;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=326;"Nachrichtenpodcast: ""Point of no return"" für das ewige Eis?";https://www.zeit.de/politik/2020-08/groenland-gletscher-schmelzen-klimawandel-russland-belarus-nachrichtenpodcast;Point of no return für das ewige Eis?;19.08.2020
1685309152-3688;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=326;Meinungsfreiheit: Rettet die Wahrheit!;https://www.zeit.de/gesellschaft/zeitgeschehen/2020-08/meinungsfreiheit-demokratie-politische-debatten-5vor8;;19.08.2020
1685309155-3689;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=326;Waldbrände: US-Bundesstaat Kalifornien ruft den Notstand aus;https://www.zeit.de/gesellschaft/zeitgeschehen/2020-08/waldbraende-kalifornien-notstand-san-francisco;US-Bundesstaat Kalifornien ruft den Notstand aus;20.08.2020
1685309158-3690;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=326;"Parteitag der Demokraten: Billie Eilish ruft zur Abwahl von Trump auf: ""Er zerstört unser Land""";https://www.zeit.de/zett/politik/2020-08/billie-eilish-ruft-zur-abwahl-von-trump-auf-er-zerstoert-unser-land;"Billie Eilish ruft zur Abwahl von Trump auf: ""Er zerstört unser Land""";20.08.2020
1685309165-3691;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=325;US-Wahl: Wie Kamala Harris Donald Trump gefährlich werden kann;https://www.zeit.de/politik/ausland/2020-08/us-wahl-kamala-harris-donald-trump-ok-america;Wie Kamala Harris Donald Trump gefährlich werden kann;20.08.2020
1685309168-3692;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=325;Klimaschutz: Merkel nennt Kampf gegen den Klimawandel globale Herausforderung;https://www.zeit.de/politik/deutschland/2020-08/klimaschutz-fridays-for-future-greta-thunberg-angela-merkel;Merkel nennt Kampf gegen den Klimawandel globale Herausforderung;20.08.2020
1685309171-3693;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=325;Joe Biden: Keine Spur von Sleepy Joe;https://www.zeit.de/politik/ausland/2020-08/joe-biden-nominierung-kamala-harris;Keine Spur von Sleepy Joe;21.08.2020
