web-scraper-order;web-scraper-start-url;URL;URL-href;Title;Date
1685128931-2422;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=235;Bertelsmann Stiftung: Altersarmut trifft Frauen besonders hart;https://www.zeit.de/gesellschaft/zeitgeschehen/2017-06/studie-berteslmann-altersarmut;Altersarmut trifft Frauen besonders hart;26.06.2017
1685128937-2424;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=235;Geld für alle: In Schleswig-Holstein soll das bedingungslose Grundeinkommen getestet werden;https://www.zeit.de/zett/politik/2017-06/in-schleswig-holstein-soll-das-bedingungslose-grundeinkommen-getestet-werden;In Schleswig-Holstein soll das bedingungslose Grundeinkommen getestet werden;26.06.2017
1685128940-2425;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=235;Saudi-Arabien: Generation Golf;https://www.zeit.de/2017/27/saudi-arabien-mohammed-bin-salman-frauen-modernisierung;Generation Golf;28.06.2017
1685128943-2426;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=235;Helmut Kohl: Der Anti-Ökonom;https://www.zeit.de/2017/27/helmut-kohl-wirtschaftspolitik-anti-oekonom;Der Anti-Ökonom;28.06.2017
1685128946-2427;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=235;Rot-schwarze Koalition: Vor dem Bruch;https://www.zeit.de/2017/27/rot-schwarze-koalition-spoe-fpoe;Vor dem Bruch;29.06.2017
1685128950-2428;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=235;Arbeitsmarkt: Behinderte Bewerber werden schlecht vermittelt;https://www.zeit.de/karriere/bewerbung/2017-06/arbeitsmarkt-diskriminierung-bundesregierung-behinderte-maengel-bericht;Behinderte werden schlecht vermittelt;29.06.2017
1685128953-2429;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=235;Integration : Deutschland bleibt zweitwichtigstes Einwanderungsland der OECD;https://www.zeit.de/gesellschaft/zeitgeschehen/2017-06/integration-fluechtlinge-deutschland-oecd;Deutschland bleibt zweitwichtigstes Einwanderungsland der OECD;29.06.2017
1685128959-2430;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=234;Große Koalition: Nützt ja nichts;https://www.zeit.de/politik/deutschland/2017-06/grosse-koalition-bilanz-cdu-csu-spd;Nützt ja nichts;30.06.2017
1685128965-2432;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=234;"Wahlprogramm von CDU und CSU: ""Wir denken an alle, wir spalten nicht""";https://www.zeit.de/politik/2017-07/cdu-csu-wahlprogramm-bundestagswahlkampf-kindergeld;Wir denken an alle, wir spalten nicht;02.07.2017
1685128968-2433;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=234;Wahlprogramm zur Bundestagswahl : Union setzt auf Arbeit für alle;https://www.zeit.de/politik/deutschland/2017-07/wahlprogramm-bundestagswahl-cdu-csu;Union setzt auf Arbeit für alle;03.07.2017
1685128971-2434;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=234;Konjunktur: Haben Sie sich geirrt, Herr Sinn?;https://www.zeit.de/wirtschaft/2017-06/konjunktur-hans-werner-sinn-wirtschaft-aufschwung-krise;Haben Sie sich geirrt, Herr Sinn?;04.07.2017
1685128974-2435;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=234;Frankreich: Regierungschef Philippe kündigt Sparkurs an;https://www.zeit.de/politik/ausland/2017-07/frankreich-edouard-philippe-sparmassnahmen-haushaltsdefizit;Regierungschef Philippe kündigt Sparkurs an;04.07.2017
1685128977-2436;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=234;"Entwicklungshilfe: ""Ich würde alle Projekte stoppen""";https://www.zeit.de/2017/28/entwicklungshilfe-g20-afrika-investitionen-carlos-lopes-interview;Ich würde alle Projekte stoppen;05.07.2017
1685128980-2437;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=234;Berufstätige Mütter: Die Unperfekten;https://www.zeit.de/2017/28/berufstaetige-muetter-vereinbarkeit-rabenmutter-kind-karriere;Die Unperfekten;05.07.2017
1685128983-2438;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=234;Japan: Mein Stresstest in Tokio;https://www.zeit.de/2017/28/japan-tokio-liberalismus-abschottung-auslaender;Mein Stresstest in Tokio;06.07.2017
1685128986-2439;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=234;Peter Tauber: Drei Minijobs? Vergiss es!;https://www.zeit.de/2017/28/peter-tauber-ausbildung-minijobs-fakt-fake;Drei Minijobs? Vergiss es!;05.07.2017
1685128996-2441;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=233;Armut in Deutschland: Fast jeder zehnte Berufstätige ist armutsgefährdet;https://www.zeit.de/wirtschaft/2017-07/armut-erwerbstaetige-deutschland-hans-boeckler-stiftung;Fast jeder zehnte Berufstätige ist armutsgefährdet;06.07.2017
1685128999-2442;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=233;US-Wirtschaft: Voreiliger Stolz;https://www.zeit.de/wirtschaft/2017-07/us-wirtschaft-donald-trump-wachstum-versprechen-g20;Voreiliger Stolz;06.07.2017
1685129002-2443;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=233;Bundestagswahl: Kandidat schlägt Thema;https://www.zeit.de/politik/deutschland/2017-07/bundestagswahl-kandidaten-programme-parteien;Kandidat schlägt Thema;09.07.2017
1685129021-2445;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=233;Arbeitslosigkeit: Hartz-IV-Empfänger sind immer länger arbeitslos;https://www.zeit.de/wirtschaft/2017-07/arbeitslosigkeit-hartz-iv-empfaenger-laenger-arbeitslos;Hartz-IV-Empfänger sind immer länger arbeitslos;11.07.2017
1685129024-2446;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=233;Universitäten: Goodbye, Humboldt?;https://www.zeit.de/2017/29/universitaeten-wilhelm-von-humboldt-usa;Goodbye, Humboldt?;13.07.2017
1685129041-2447;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=233;EU-Türkei-Abkommen: Wo das Geld bleibt;https://www.zeit.de/2017/29/eu-tuerkei-abkommen-fluechtlingshilfe-geld;Wo das Geld bleibt;12.07.2017
1685129044-2448;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=233;Provinz: Mein Haus, mein Auto, meine Provinz;https://www.zeit.de/2017/29/provinz-wolfsfeld-didier-eribon;Mein Haus, mein Auto, meine Provinz;12.07.2017
1685129047-2449;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=233;Alterssicherung: Frauen bekommen nur halb so viel Rente wie Männer;https://www.zeit.de/politik/deutschland/2017-07/rentengefaelle-deutschland-frauen-maenner;Frauen bekommen nur halb so viel Rente wie Männer;15.07.2017
1685129054-2450;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=232;Arbeitsmarkt: Bloß nicht krank werden;https://www.zeit.de/wirtschaft/2017-07/arbeitsmarkt-usa-arbeitslosenquote-vollbeschaeftigung;Bloß nicht krank werden;15.07.2017
1685129070-2451;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=232;Schlagermove: Schlagermove: Atemlos durch die Pisse;https://www.zeit.de/hamburg/2017-07/elbvertiefung-17-07-17;Schlagermove: Atemlos durch die Pisse;17.07.2017
1685129074-2452;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=232;Arbeitslosigkeit: Nicht mehr langzeitarbeitslos, aber dennoch ohne Job;https://www.zeit.de/wirtschaft/2017-07/arbeitslosigkeit-langzeitarbeitslose-statistik-bundesagentur-fuer-arbeit;Nicht mehr langzeitarbeitslos, aber dennoch ohne Job;17.07.2017
1685129077-2453;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=232;Weiterbildung: Bieten Bildung, suchen Wählerstimmen;https://www.zeit.de/wirtschaft/2017-07/weiterbildung-geld-arbeitnehmer-spd-martin-schulz;Bieten Bildung, suchen Wählerstimmen;18.07.2017
1685129079-2454;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=232;Künstliche Intelligenz: Google und die Frau am Herd;https://www.zeit.de/2017/29/kuenstliche-intelligenz-computer-rassismus-vorurteile-klischees;Google und die Frau am Herd;12.07.2017
1685129082-2455;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=232;Die Linke: Nachdenken über Sahra W. und den anderen;https://www.zeit.de/kultur/2017-07/sahra-wagenknecht-die-linke-deutschstunde;;19.07.2017
1685129085-2456;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=232;Emmanuel Macron: Rockstarauftritte allein reichen nicht;https://www.zeit.de/2017/30/frankreich-emmanuel-macron-wachstum-wirtschaftskrise;Monsieur Macron hat einen Plan;19.07.2017
1685129088-2457;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=232;Feelgood-Manager: Die Start-up-Omas;https://www.zeit.de/2017/30/feelgood-manager-start-up-omas-door2door;Die Start-up-Omas;19.07.2017
1685129091-2458;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=232;Castings: Ein Leben lang vortanzen;https://www.zeit.de/2017/30/casting-bewerbung-vorstellungsgespraech-karriere;Ein Leben lang vortanzen;19.07.2017
1685129094-2459;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=232;Nachhaltiger Konsum: Wir werden verzichten müssen;https://www.zeit.de/wirtschaft/2017-07/nachhaltiger-konsum-technologie-emissionen-nutzen-klimawandel;Wir werden verzichten müssen;20.07.2017
1685129104-2461;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=231;Kartelle: Auto Macht Deutschland;https://www.zeit.de/wirtschaft/2017-07/kartelle-autoindustrie-deutsche-wirtschaft-daimler-vw;Auto Macht Deutschland;24.07.2017
1685129108-2462;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=231;Shoppingcenter Überseequartier: Überseequartier: DIE Shopping-Destination Norddeutschlands?;https://www.zeit.de/hamburg/2017-07/elbvertiefung-26-07-17;Überseequartier: DIE Shopping-Destination Norddeutschlands?;26.07.2017
1685129111-2463;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=231;"Kanada: ""In Amerika wirst du behandelt wie ein Sklave, hier wie ein Mensch""";https://www.zeit.de/2017/31/fluechtlinge-kanada-asylpolitik-usa-einreiseverbot;Hoffen auf Trudeau;26.07.2017
1685129114-2464;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=231;"Kinder: ""Selber denken""";https://www.zeit.de/2017/31/kinder-telefonieren-studium;Mit 55;26.07.2017
1685129117-2465;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=231;Mark Zuckerberg: Facebook ist voll;https://www.zeit.de/digital/internet/2017-07/mark-zuckerberg-facebook-stadtteil-werbung-gewinn;Facebook ist voll;27.07.2017
1685129123-2466;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=231;Ausbildung: Immer weniger Betriebe bilden aus;https://www.zeit.de/karriere/beruf/2017-07/ausbildung-studie-goettingen-arbeitsmarkt-entwicklung;Immer weniger Betriebe bilden aus;28.07.2017
1685129126-2467;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=231;"Inklusion: ""Die Mehrheit der behinderten Menschen hat keine Chance""";https://www.zeit.de/karriere/2017-07/inklusion-karrier-behinderte-menschen-arbeit;Die Mehrheit der behinderten Menschen hat keine Chance;29.07.2017
1685129129-2468;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=231;"Homo sapiens: ""Wir sind dabei, Menschen zu Göttern zu machen""";https://www.zeit.de/zeit-wissen/2017/04/homo-sapiens-schwierigkeiten-technik-wirtschaft-gesellschaft;Warum ist Mensch sein zurzeit eigentlich so anstrengend?;30.07.2017
1685129136-2469;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=231;Hebamme: Skypegespräch statt Hausbesuch;https://www.zeit.de/karriere/2017-07/hebamme-geburtshilfe-beratung-telefon;Skypegespräch statt Hausbesuch;30.07.2017
1685129150-2471;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=230;"Diversität: ""Inklusion ist reine Illusion""";https://www.zeit.de/karriere/beruf/2017-07/inklusion-diversitaet-job-ausbildung;Inklusion ist reine Illusion;31.07.2017
1685129153-2472;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=230;Messerattacke: Warum der Täter Terrorist sein will;https://www.zeit.de/hamburg/2017-07/elbvertiefung-01-08-2017;Warum der Täter Terrorist sein will;01.08.2017
1685129157-2473;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=230;Bundesagentur für Arbeit: Arbeitslosenzahl im Juli leicht gestiegen;https://www.zeit.de/wirtschaft/2017-08/bundesagentur-fuer-arbeit-arbeitslosenquote-deutschland;Arbeitslosenzahl im Juli leicht gestiegen;01.08.2017
1685129159-2474;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=230;Brexit: Deutschland will britische EU-Behörden übernehmen;https://www.zeit.de/politik/ausland/2017-08/brexit-ema-eba-deutschland-grossbritannien;Deutschland will britische EU-Behörden übernehmen;01.08.2017
1685129162-2475;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=230;Frankreich: Nationalversammlung stimmt für Arbeitsmarktreform;https://www.zeit.de/politik/ausland/2017-08/frankreich-emmanuel-macron-nationalversammlung-arbeitsmarktreform;Nationalversammlung stimmt für Arbeitsmarktreform;01.08.2017
1685129165-2476;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=230;Muriel Pénicaud: Macrons Ministerin mit den Millionenprofiten;https://www.zeit.de/politik/ausland/2017-08/muriel-penicaud-frankreich-arbeitsministerin-emmanuel-macron;Macrons Ministerin mit den Millionenprofiten;02.08.2017
1685129182-2477;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=230;"Alleinerziehende: ""Einsam zu zweit""";https://www.zeit.de/gesellschaft/familie/2017-07/alleinerziehende-familien-kinder-gesellschaft;Einsam zu zweit;02.08.2017
1685129185-2478;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=230;Flüchtlinge: Es darf nie wieder passieren;https://www.zeit.de/2017/32/fluechtlinge-mittelmeer-politik-loesungen;Helfen oder abschotten?;03.08.2017
1685129188-2479;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=230;Roman Hebenstreit: Der Klassenkämpfer;https://www.zeit.de/2017/32/roman-hebenstreit-lokfuehrer-gewerkschaft;Der Klassenkämpfer;03.08.2017
1685129194-2480;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=229;Europadämmerung: Überstehen ist alles;https://www.zeit.de/2017/32/europadaemmerung-ivan-krastev-essay-europa-krise;Überstehen ist alles;02.08.2017
1685129197-2481;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=229;Digitalisierung: Jesus und die Algorithmen;https://www.zeit.de/2017/32/digitalisierung-christentum-problem;Jesus und die Algorithmen;04.08.2017
1685129200-2482;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=229;Migration in Deutschland: Schlecht bezahlt, zunehmend gebildet;https://www.zeit.de/gesellschaft/2017-08/migration-deutschland-migrationshintergrund-herkunftslaender-ausbildung;Schlecht bezahlt, zunehmend gebildet;04.08.2017
1685129203-2483;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=229;Populismus: Seid euch nicht zu sicher!;https://www.zeit.de/politik/deutschland/2017-08/populismus-bundestagswahl-wahlkampf-fluechtlinge-d17;Seid euch nicht zu sicher!;06.08.2017
1685129206-2484;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=229;Arbeitsmarkt: Mehr als eine Million Jobs in Deutschland unbesetzt;https://www.zeit.de/wirtschaft/unternehmen/2017-08/arbeitsmarkt-offene-stellen-hoechststand;Mehr als eine Million Jobs in Deutschland unbesetzt;08.08.2017
1685129209-2485;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=229;Schornsteinbauer: Mit der Maurerkelle in 50 Metern Höhe;https://www.zeit.de/wirtschaft/2017-08/schornsteinbauer-maurer-sicherheit-beruf;Mit der Maurerkelle in 50 Metern Höhe;09.08.2017
1685129213-2486;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=229;USA: Der CEO im Weißen Haus beunruhigt die Wirtschaft;https://www.zeit.de/wirtschaft/2017-08/usa-donald-trump-wirtschaft-unternehmen-reformen;Der CEO im Weißen Haus beunruhigt die Wirtschaft;10.08.2017
1685129217-2487;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=229;Afghanistan: Jeden Tag Schießpulver in der Luft;https://www.zeit.de/politik/ausland/2017-08/afghanistan-taliban-islamischer-staat-us-luftwaffe-korruption;Jeden Tag Schießpulver in der Luft;10.08.2017
1685129220-2488;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=229;"Fachpersonal: ""Der Arbeitskräftemangel ist schlimmer als der Brexit""";https://www.zeit.de/wirtschaft/2017-08/fachpersonal-arbeitskraeftemangel-dihk-praesident-problem-wirtschaftswachstum;Der Arbeitskräftemangel ist schlimmer als der Brexit;14.08.2017
1685129223-2489;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=229;Rassismus in der Unterhaltungsbranche: Schwarze Stars, weißes Geld;https://www.zeit.de/kultur/2017-08/rassismus-unterhaltungsbranche-entertainment-diversitaet-hollywood-minderheiten;Schwarze Stars, weißes Geld;14.08.2017
1685129229-2490;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=228;Frankreich: Frankreichs Linke sucht den heißen Herbst;https://www.zeit.de/politik/ausland/2017-08/frankreich-provinz-amiens-la-france-insoumise-widerstand-emmanuel-macron;Frankreichs Linke sucht den heißen Herbst;14.08.2017
1685129232-2491;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=228;Abgaben: Der Staat handelt generationengerecht;https://www.zeit.de/2017/34/steuern-sozialabgaben-einkommen-wolfgang-schaeuble-antwort;Die Hälfte ist weg;16.08.2017
1685129235-2492;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=228;Schweizer Journalismus: Entspannt euch mal!;https://www.zeit.de/2017/34/schweiz-journalismus-veraenderung-verleger;Entspannt euch mal!;17.08.2017
1685129238-2493;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=228;Jemen: Krieg in Zeiten der Cholera;https://www.zeit.de/2017/34/jemen-krieg-cholera-usa-barack-obama;Krieg in Zeiten der Cholera;16.08.2017
1685129241-2494;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=228;Soziale Ungleichheit: Gefangen am unteren Rand;https://www.zeit.de/wirtschaft/2017-08/soziale-ungleichheit-zufriedenheit-deutschland-fratzscher;;18.08.2017
1685129244-2495;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=228;Senioren: Ende gut, fast alles gut;https://www.zeit.de/politik/deutschland/2017-08/senioren-zufriedenheit-altersvorsorge-politikverdrossenheit-studie;Ende gut, fast alles gut;19.08.2017
1685129247-2496;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=228;Bildungsreform in Frankreich: Wie konnten sie so verblöden?;https://www.zeit.de/politik/ausland/2017-08/bildungsreform-frankreich-schule-gerechtigkeit;Wie konnten sie so verblöden?;20.08.2017
1685129250-2497;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=228;Arbeitsmarkt: Jede dritte Stelle wird über Kontakte vergeben;https://www.zeit.de/karriere/2017-08/arbeitsmarkt-berufsforschung-persoenliche-kontakte-jobfindung;Jede dritte Stelle wird über Kontakte vergeben;22.08.2017
1685129254-2498;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=228;Muslime in Europa: Gut angekommen?;https://www.zeit.de/gesellschaft/zeitgeschehen/2017-08/religionsmonitor-2017-muslime-einwanderer-integration-fortschritte-europa;Gut angekommen?;24.08.2017
1685129257-2499;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=228;Statistisches Bundesamt: Deutscher Staat erzielt Überschuss von 18,3 Milliarden Euro;https://www.zeit.de/wirtschaft/2017-08/statistisches-bundesamt-deutschland-rekordueberschuss-erstes-halbjahr-2017;Deutscher Staat erzielt Überschuss von 18,3 Milliarden Euro;25.08.2017
1685129277-2500;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=227;Apple: Der App Store als politisches Druckmittel;https://www.zeit.de/digital/mobil/2017-08/app-store-apple-iran-sanktionen;Der App Store als politisches Druckmittel;25.08.2017
1685129282-2501;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=227;Silicon Valley: Blind Date mit Karl Marx;https://www.zeit.de/kultur/2017-08/silicon-valley-linke-usa;Blind Date mit Karl Marx;27.08.2017
1685129285-2502;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=227;Arbeitsmarkt: Linke fordert Überstundenbremse;https://www.zeit.de/politik/deutschland/2017-08/arbeitsmarkt-die-linke-ueberstundenbremse-arbeitszeiten;Linke fordert Überstundenbremse;28.08.2017
1685129293-2504;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=227;"Digitalisierung: ""Was macht Frau Krause, wenn der Algorithmus übernimmt?""";https://www.zeit.de/wirtschaft/2017-08/digitalisierung-frank-bsirske-verdi-christoph-bornschein-tlgg;Was macht Frau Krause, wenn der Algorithmus übernimmt?;30.08.2017
1685129296-2505;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=227;Studie: Bis 2030 fehlen drei Millionen Fachkräfte;https://www.zeit.de/wirtschaft/2017-08/studie-fachkraefte-mangel-deutschland-2040;Bis 2030 fehlen drei Millionen Fachkräfte;30.08.2017
1685129299-2506;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=227;"Berufsbildung: ""Die Vorstellungen gleichen Märchen""";https://www.zeit.de/2017/32/berufsbildung-ausbildung-deutschland-felix-rauner;Die Vorstellungen gleichen Märchen;02.08.2017
1685129302-2507;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=227;"Bundestagswahl: ""Die Flüchtlingspolitik finde ich total daneben""";https://www.zeit.de/gesellschaft/2017-08/bundestagswahl-waehler-jessica-denzer;Die Flüchtlingspolitik finde ich total daneben;30.08.2017
1685129319-2508;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=227;Arbeitsmarkt: Schwule verdienen weniger als Heterosexuelle;https://www.zeit.de/wirtschaft/2017-08/arbeitsmarkt-schwule-studenlohn;Schwule verdienen weniger als Heterosexuelle;31.08.2017
1685129326-2509;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=226;Saudi-Arabien: Fortschritt auf Saudisch;https://www.zeit.de/2017/36/saudi-arabien-frauen-modernisierung-huda-al-dscheraissi;Wenn ihr starker Arm es will;30.08.2017
1685129329-2510;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=226;Diskriminierung: Homosexuelle Männer werden beim Gehalt benachteiligt;https://www.zeit.de/gesellschaft/zeitgeschehen/2017-08/diskriminierung-homosexuelle-einkommen-bezahlung;Homosexuelle Männer werden beim Gehalt benachteiligt;31.08.2017
1685129332-2511;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=226;Arbeitsmarkt: Arbeitslosenzahl leicht gestiegen;https://www.zeit.de/wirtschaft/2017-08/rbeitsmarkt-zahlen-arbeitslosigkeit-erwerbstaetigkeit-konjunktur;Arbeitslosenzahl leicht gestiegen;31.08.2017
1685129347-2512;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=226;Frankreich: Jetzt braucht Macron mehr als Jupiter-Allüren;https://www.zeit.de/wirtschaft/2017-08/frankreich-emmanuel-macron-sozialstaat-reform;Jetzt braucht Macron mehr als Jupiter-Allüren;31.08.2017
1685129351-2513;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=226;Arbeitslosigkeit: Wer einmal abrutscht, ist verloren;https://www.zeit.de/wirtschaft/2017-08/arbeitslosigkeit-arbeitsmarkt-qualifikation-langzeitarbeitslose;Wer einmal abrutscht, ist verloren;01.09.2017
1685129368-2514;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=226;Deutsche Wirtschaft: Die Regierung muss endlich Geld ausgeben;https://www.zeit.de/wirtschaft/2017-08/deutsche-wirtschaft-reformen-einkommensverteilung-infrastruktur-euro;;01.09.2017
1685129371-2515;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=226;Soziale Gerechtigkeit: Manche sind gleicher;https://www.zeit.de/politik/deutschland/2017-08/soziale-gerechtigkeit-leistungsgerechtigkeit-wahlkampf-parteien-fuenf-und-der-fisch-d17;Manche sind gleicher;01.09.2017
1685129374-2516;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=226;Einkommensverteilung: Die Mittelschicht ist stabiler als ihr Ruf;https://www.zeit.de/wirtschaft/2017-09/einkommensverteilung-mittelschicht-wachstum-wahlkampf;Die Mittelschicht ist stabiler als ihr Ruf;03.09.2017
1685129377-2517;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=226;USA: Trump gegen die Vorzeigemigranten;https://www.zeit.de/politik/ausland/2017-09/usa-illegale-einwanderer-donald-trump-daca-barack-obama;Trump gegen die Vorzeigemigranten;05.09.2017
1685129380-2518;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=226;"Angela Merkel: ""Wir wollen nicht im Technikmuseum enden""";https://www.zeit.de/politik/deutschland/2017-09/bundestag-angela-merkel-letzte-debatte;Wir wollen nicht im Technikmuseum enden;05.09.2017
1685129386-2519;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=225;Arbeitsmarkt: Zahl der befristeten Neueinstellungen nimmt wieder zu;https://www.zeit.de/wirtschaft/2017-09/arbeitsvertraege-befristet-neue-mitarbeiter-unternehmen;Zahl der befristeten Neueinstellungen nimmt wieder zu;06.09.2017
1685129389-2520;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=225;Bundestagswahlkampf: Noch einen dicken Klecks Konsenspudding?;https://www.zeit.de/kultur/2017-09/bundestagswahlkampf-deutschland-probleme-themen-konsens-deutschstunde;;06.09.2017
1685129392-2521;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=225;"Brexit: ""Einwanderung sollte nicht nur den Einwanderern nützen""";https://www.zeit.de/politik/ausland/2017-09/grossbritannien-eu-buerger-brexit-theresa-may-leak;Einwanderung sollte nicht nur den Einwanderern nützen;06.09.2017
1685129396-2522;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=225;Schönheit: Man nennt sie Scouser Beauties;https://www.zeit.de/kultur/2017-09/schoenheit-unterschicht-england-scouse-brow-10nach8;Man nennt sie Scouser Beauties;06.09.2017
1685129398-2523;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=225;David Van Reybrouck: Das Parlament hat Bildungslücken;https://www.zeit.de/2017/37/david-van-reybrouck-populismus;Das Parlament hat Bildungslücken;07.09.2017
1685129401-2524;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=225;Wahlkampf: Bitte mehr Wummms!;https://www.zeit.de/2017/37/wahlkampf-bundestagswahl-zukunft;Bitte mehr Wummms!;06.09.2017
1685129404-2525;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=225;Frankreich: Gefürchtete Reformen;https://www.zeit.de/2017/37/frankreich-arbeitsmarkt-reform-emmanuel-macron;Kampfansage;06.09.2017
